Unnamed: 0,UPRN,Address,raw_Construction_type,Processed_Construction_Type,Other_Attributes,BRE_mapping_matches,BRE_Class,Latitude,Longitude
4803,1555101800,18  BLACKBUSHE CLOSE  SOUTHAMPTON  SO16 8HH   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.94283725,-1.4476770678999984
4804,1555103200,32  BLACKBUSHE CLOSE  SOUTHAMPTON  SO16 8HH   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.943416799999994,-1.447224151186949
4805,1555103300,33  BLACKBUSHE CLOSE  SOUTHAMPTON  SO16 8HH   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9433594,-1.4471878048409894
4806,1555103500,35  BLACKBUSHE CLOSE  SOUTHAMPTON  SO16 8HH   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.94313435,-1.4470692609675126
4807,1672100400,4  BRAMDEAN ROAD  SOUTHAMPTON  SO18 5HX   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9186728,-1.3338982
4808,1672100900,9  BRAMDEAN ROAD  SOUTHAMPTON  SO18 5HY   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9186728,-1.3338982
4809,1678101600,16  BRAMSHOTT ROAD  SOUTHAMPTON  SO19 9ND   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.8872036,-1.3626339
4810,1690100300,3  BREAMORE ROAD  SOUTHAMPTON  SO18 5HT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4811,1690101100,11  BREAMORE ROAD  SOUTHAMPTON  SO18 5HT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4812,1690101300,13  BREAMORE ROAD  SOUTHAMPTON  SO18 5HT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4813,1690101600,16  BREAMORE ROAD  SOUTHAMPTON  SO18 5HS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4814,1690101800,18  BREAMORE ROAD  SOUTHAMPTON  SO18 5HS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4815,1690102000,20  BREAMORE ROAD  SOUTHAMPTON  SO18 5HS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4816,1690102100,21  BREAMORE ROAD  SOUTHAMPTON  SO18 5HT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4817,1690102200,22  BREAMORE ROAD  SOUTHAMPTON  SO18 5HS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4818,1690102300,23  BREAMORE ROAD  SOUTHAMPTON  SO18 5HT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9181274,-1.3347586
4819,1810101500,15  BUCHANAN ROAD  SOUTHAMPTON  SO16 8GL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9463966,-1.4491961
4820,1810102600,26  BUCHANAN ROAD  SOUTHAMPTON  SO16 8GN   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.94629205,-1.448824292581187
4821,1810102800,28  BUCHANAN ROAD  SOUTHAMPTON  SO16 8GN   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9465626,-1.4486343
4822,1810103600,36  BUCHANAN ROAD  SOUTHAMPTON  SO16 8GN   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9465626,-1.4486343
4823,1810104400,44  BUCHANAN ROAD  SOUTHAMPTON  SO16 8GN   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9465626,-1.4486343
4824,1810104600,46  BUCHANAN ROAD  SOUTHAMPTON  SO16 8GN   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9465626,-1.4486343
4825,2077105200,52  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4826,2077105600,56  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4827,2077105800,58  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4828,2077106600,66  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4829,2077107200,72  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4830,2077108200,82  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4831,2077108400,84  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4832,2077108600,86  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4833,2077109200,92  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4834,2077109600,96  CHERITON AVENUE  SOUTHAMPTON  SO18 5HL   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4835,2077110400,104  CHERITON AVENUE  SOUTHAMPTON  SO18 5HP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4836,2077110600,106  CHERITON AVENUE  SOUTHAMPTON  SO18 5HP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4837,2077113000,130  CHERITON AVENUE  SOUTHAMPTON  SO18 5HP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4838,2077113400,134  CHERITON AVENUE  SOUTHAMPTON  SO18 5HP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4839,2077113800,138  CHERITON AVENUE  SOUTHAMPTON  SO18 5HP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9173797,-1.33826
4840,2134100300,3  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4841,2134100600,6  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4842,2134100800,8  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC-Void',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4843,2134101500,15  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC-Void',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4844,2134101600,16  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4845,2134101900,19  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4846,2134102000,20  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4847,2134102400,24  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9462272,-1.4469894
4848,2134102600,26  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9458468,-1.4484123177410853
4849,2134103700,37  CHISHOLM CLOSE  SOUTHAMPTON  SO16 8GU   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946426,-1.4468534200697425
4850,2881100100,1  FARINGDON ROAD  SOUTHAMPTON  SO18 5HQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9178897,-1.3362168
4851,2881100900,9  FARINGDON ROAD  SOUTHAMPTON  SO18 5HQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9178897,-1.3362168
4852,2881101100,11  FARINGDON ROAD  SOUTHAMPTON  SO18 5HQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9178897,-1.3362168
4853,2950100200,2  FORBES CLOSE  SOUTHAMPTON  SO16 8GQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946843,-1.4478836
4854,2950101500,15  FORBES CLOSE  SOUTHAMPTON  SO16 8GQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946843,-1.4478836
4855,2950101600,16  FORBES CLOSE  SOUTHAMPTON  SO16 8GQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946843,-1.4478836
4856,2950101700,17  FORBES CLOSE  SOUTHAMPTON  SO16 8GQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946843,-1.4478836
4857,2950101800,18  FORBES CLOSE  SOUTHAMPTON  SO16 8GQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946843,-1.4478836
4858,2950101900,19  FORBES CLOSE  SOUTHAMPTON  SO16 8GQ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946843,-1.4478836
4859,2977100300,3  FRASER CLOSE  SOUTHAMPTON  SO16 8GP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9467875,-1.4489308
4860,2977100500,5  FRASER CLOSE  SOUTHAMPTON  SO16 8GP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9467882,-1.449295752884376
4861,2977100800,8  FRASER CLOSE  SOUTHAMPTON  SO16 8GP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9468722,-1.4490781097341412
4862,2977101400,14  FRASER CLOSE  SOUTHAMPTON  SO16 8GP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9467875,-1.4489308
4863,2977102100,21  FRASER CLOSE  SOUTHAMPTON  SO16 8GP   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9467875,-1.4489308
4864,3172101200,12  GRATELEY CLOSE  SOUTHAMPTON  SO19 9NE   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.8869735,-1.3623119
4865,3172101600,16  GRATELEY CLOSE  SOUTHAMPTON  SO19 9NE   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.8869735,-1.3623119
4866,4207100400,4  MATHESON ROAD  SOUTHAMPTON  SO16 8GT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946238,-1.4461524
4867,4207100800,8  MATHESON ROAD  SOUTHAMPTON  SO16 8GT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946238,-1.4461524
4868,4207101200,12  MATHESON ROAD  SOUTHAMPTON  SO16 8GT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9461196,-1.445919890546362
4869,4207101400,14  MATHESON ROAD  SOUTHAMPTON  SO16 8GT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.946238,-1.4461524
4870,4207101900,19  MATHESON ROAD  SOUTHAMPTON  SO16 8GR   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9472907,-1.4473883
4871,4207102100,21  MATHESON ROAD  SOUTHAMPTON  SO16 8GR   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9472907,-1.4473883
4872,4207102600,26  MATHESON ROAD  SOUTHAMPTON  SO16 8GT   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.94571125,-1.4455643185563063
4873,4207103900,39  MATHESON ROAD  SOUTHAMPTON  SO16 8GR   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9467673,-1.446898
4874,4207104300,43  MATHESON ROAD  SOUTHAMPTON  SO16 8GS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9461332,-1.4444613
4875,4207104900,49  MATHESON ROAD  SOUTHAMPTON  SO16 8GS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9461332,-1.4444613
4876,4207105300,53  MATHESON ROAD  SOUTHAMPTON  SO16 8GS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9464017,-1.44484
4877,4207105500,55  MATHESON ROAD  SOUTHAMPTON  SO16 8GS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9464017,-1.44484
4878,4207105700,57  MATHESON ROAD  SOUTHAMPTON  SO16 8GS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9461332,-1.4444613
4879,4207107300,73  MATHESON ROAD  SOUTHAMPTON  SO16 8GS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9462251,-1.444658340677612
4880,4207109100,91  MATHESON ROAD  SOUTHAMPTON  SO16 8GS   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9464017,-1.44484
4881,4345105700,57  MINSTEAD AVENUE  SOUTHAMPTON  SO18 5JF   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9204667,-1.3379689
4882,4345106500,65  MINSTEAD AVENUE  SOUTHAMPTON  SO18 5JF   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9204667,-1.3379689
4883,4345106900,69  MINSTEAD AVENUE  SOUTHAMPTON  SO18 5JF   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9204667,-1.3379689
4884,4345107300,73  MINSTEAD AVENUE  SOUTHAMPTON  SO18 5JF   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9204667,-1.3379689
4885,4345107600,76  MINSTEAD AVENUE  SOUTHAMPTON  SO18 5JH   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9204667,-1.3379689
4886,5680100700,7  SPARSHOLT ROAD  SOUTHAMPTON  SO19 9NH   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.8861402,-1.3644858
4887,5680103600,36  SPARSHOLT ROAD  SOUTHAMPTON  SO19 9NJ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.8861402,-1.3644858
4888,5680104900,49  SPARSHOLT ROAD  SOUTHAMPTON  SO19 9NH   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.8861402,-1.3644858
4889,5680105000,50  SPARSHOLT ROAD  SOUTHAMPTON  SO19 9NJ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.8861402,-1.3644858
4890,5947100200,2  TICHBORNE ROAD  SOUTHAMPTON  SO18 5HZ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9194835,-1.3338289
4891,5947101000,10  TICHBORNE ROAD  SOUTHAMPTON  SO18 5HZ   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9194835,-1.3338289
4892,6534600300,3  WITTERING ROAD  SOUTHAMPTON  SO16 8HD   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.94162485,-1.4459985071374952
4893,6534602700,27  WITTERING ROAD  SOUTHAMPTON  SO16 8HD   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.941913,-1.44616095
4894,6534602900,29  WITTERING ROAD  SOUTHAMPTON  SO16 8HD   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.941960550000005,-1.4461909378559432
4895,6534603500,35  WITTERING ROAD  SOUTHAMPTON  SO16 8HD   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.94210615,-1.4463458500000017
4896,6534604700,47  WITTERING ROAD  SOUTHAMPTON  SO16 8GX   ,wimpey,wimpey no fines,"{'Owner': ('SCC',)}",Wimpey No-Fines,ISC,50.9421008,-1.4468497715727804
4897,,6 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '15/09/1978'},Wimpey No-Fines,ISC,57.10642034999999,-2.081908699343444
4898,,10 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '15/09/1978'},Wimpey No-Fines,ISC,57.1066206,-2.081358201465807
4899,,13 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '15/09/1978'},Wimpey No-Fines,ISC,57.1063784,-2.08123095940502
4900,,15 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '15/09/1978'},Wimpey No-Fines,ISC,57.1061949,-2.0813808
4901,,17 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '15/09/1978'},Wimpey No-Fines,ISC,57.10611515,-2.0816000748208
4902,,19 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '15/09/1978'},Wimpey No-Fines,ISC,57.1059901,-2.081758650674871
4903,,21 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '06/10/1978'},Wimpey No-Fines,ISC,57.105695100000005,-2.081572874506244
4904,,23 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '06/10/1978'},Wimpey No-Fines,ISC,57.10570675,-2.081842523932557
4905,,24 ANNAT BANK ABERDEEN AB12 3NW,wimpey no fines,wimpey no fines,{'Year_Built': '06/10/1978'},Wimpey No-Fines,ISC,57.105726,-2.0819668999999976
4906,,2 ASHTOWN PLACE ABERDEEN AB21 9UD,wimpey no fines,wimpey no fines,{'Year_Built': '12/06/1967'},Wimpey No-Fines,ISC,57.1731833,-2.187073
4907,,1 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '05/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4908,,2 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '07/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4909,,4 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '07/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4910,,8 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '07/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4911,,9 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '05/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4912,,10 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '07/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4913,,11 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '05/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4914,,14 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '07/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4915,,16 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '07/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4916,,20 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '08/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4917,,26 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4918,,28 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '08/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4919,,32 ASHTOWN WALK ABERDEEN AB21 9UE,wimpey no fines,wimpey no fines,{'Year_Built': '08/07/1967'},Wimpey No-Fines,ISC,57.1736962,-2.1851265
4920,,2 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.10605915,-2.0839292242520795
4921,,3 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.106104349999995,-2.084042180701757
4922,,4 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.1061144,-2.0841743000000026
4923,,5 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.1062762,-2.084086850000002
4924,,8 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.10647335,-2.0839349102007896
4925,,9 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.106543599999995,-2.0838954500000018
4926,,10 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.106611,-2.0838576
4927,,11 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.1063224,-2.0836235357723596
4928,,12 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.10629405,-2.0835109273373966
4929,,13 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.10625975,-2.0833923973496127
4930,,14 BERVIE BROW ABERDEEN AB12 3NH,wimpey no fines,wimpey no fines,{'Year_Built': '25/08/1978'},Wimpey No-Fines,ISC,57.106201799999994,-2.083284710735738
4931,,2 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '14/06/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4932,,3 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '13/04/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4933,,5 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '13/04/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4934,,9 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '13/04/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4935,,10 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '14/06/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4936,,12 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '22/06/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4937,,13 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '22/06/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4938,,14 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4939,,15 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '01/05/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4940,,17 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
4941,,18 BRIMMONDSIDE ABERDEEN AB21 9UT,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1737497,-2.1926193
